,datetime,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,TOA_SW_DWN,RH2M,QV2M,PS,WS2M,CLOUD_AMT,ALLSKY_SFC_LW_DWN,T2M
234,2024-08-09 18:00:00,5.47,6.32,0.0,47.53,95.94,18.33,93.84,3.15,99.47,427.35,23.23
235,2024-08-09 19:00:00,0.0,0.0,0.0,0.0,96.85,18.01,93.91,2.76,99.74,414.67,22.8
236,2024-08-09 20:00:00,0.0,0.0,0.0,0.0,97.59,17.93,93.96,2.17,99.78,413.42,22.61
237,2024-08-09 21:00:00,0.0,0.0,0.0,0.0,98.15,17.82,93.98,1.75,99.85,414.05,22.42
238,2024-08-09 22:00:00,0.0,0.0,0.0,0.0,98.09,17.64,93.95,1.83,99.75,412.5,22.26
239,2024-08-09 23:00:00,0.0,0.0,0.0,0.0,98.38,17.52,93.9,1.72,99.87,401.83,22.09
240,2024-08-10 00:00:00,0.0,0.0,0.0,0.0,99.01,17.44,93.83,1.46,99.58,407.88,21.9
241,2024-08-10 01:00:00,0.0,0.0,0.0,0.0,99.15,17.4,93.77,1.55,98.92,409.7,21.83
242,2024-08-10 02:00:00,0.0,0.0,0.0,0.0,99.23,17.38,93.73,1.55,99.94,410.2,21.79
243,2024-08-10 03:00:00,0.0,0.0,0.0,0.0,99.3,17.37,93.73,1.45,97.51,407.17,21.77
244,2024-08-10 04:00:00,0.0,0.0,0.0,0.0,99.52,17.32,93.75,1.33,97.9,411.3,21.69
245,2024-08-10 05:00:00,0.0,0.0,0.0,0.0,99.71,17.27,93.8,1.29,91.76,402.7,21.62
246,2024-08-10 06:00:00,34.72,32.56,4.21,214.32,96.82,17.96,93.86,2.23,95.44,429.38,22.75
247,2024-08-10 07:00:00,101.22,82.71,13.49,518.25,92.46,18.23,93.93,3.23,98.24,435.88,23.77
248,2024-08-10 08:00:00,172.85,141.33,0.0,798.75,87.5,18.51,93.97,3.69,100.0,436.83,24.95
249,2024-08-10 09:00:00,221.48,167.66,0.36,1032.5,83.79,18.8,93.98,4.0,99.97,442.15,25.94
250,2024-08-10 10:00:00,289.55,206.05,14.85,1203.47,81.59,19.01,93.95,4.25,99.0,443.98,26.57
251,2024-08-10 11:00:00,293.77,207.53,13.56,1300.07,80.29,19.11,93.88,4.58,99.39,439.83,26.92
252,2024-08-10 12:00:00,375.98,263.79,35.16,1315.68,79.58,19.23,93.8,4.97,99.79,443.42,27.16
253,2024-08-10 13:00:00,289.65,185.29,16.17,1249.18,79.49,19.2,93.72,5.35,98.82,439.67,27.14
254,2024-08-10 14:00:00,320.12,236.74,8.5,1105.1,80.09,18.97,93.67,5.65,99.5,443.27,26.8
255,2024-08-10 15:00:00,239.5,182.59,30.33,893.3,81.71,18.66,93.65,5.77,99.83,439.5,26.18
256,2024-08-10 16:00:00,140.45,98.88,48.39,628.15,85.1,18.43,93.67,5.5,96.04,437.67,25.29
257,2024-08-10 17:00:00,59.85,49.11,32.41,327.73,90.93,18.3,93.7,4.7,92.08,429.65,24.07
258,2024-08-10 18:00:00,6.85,10.18,0.0,45.95,96.04,18.12,93.75,3.51,85.37,426.05,23.01
259,2024-08-10 19:00:00,0.0,0.0,0.0,0.0,97.05,17.86,93.8,3.05,80.12,420.58,22.61
260,2024-08-10 20:00:00,0.0,0.0,0.0,0.0,97.23,17.69,93.84,2.67,80.57,415.95,22.43
261,2024-08-10 21:00:00,0.0,0.0,0.0,0.0,97.5,17.66,93.85,2.37,79.98,409.98,22.36
262,2024-08-10 22:00:00,0.0,0.0,0.0,0.0,98.0,17.66,93.82,2.09,98.21,407.4,22.27
263,2024-08-10 23:00:00,0.0,0.0,0.0,0.0,98.36,17.64,93.75,2.04,99.82,397.3,22.18
264,2024-08-11 00:00:00,0.0,0.0,0.0,0.0,98.53,17.62,93.68,2.04,98.59,403.52,22.12
265,2024-08-11 01:00:00,0.0,0.0,0.0,0.0,98.67,17.58,93.62,1.96,80.87,405.12,22.05
266,2024-08-11 02:00:00,0.0,0.0,0.0,0.0,98.77,17.54,93.59,1.99,84.87,406.75,21.99
267,2024-08-11 03:00:00,0.0,0.0,0.0,0.0,98.81,17.49,93.6,2.0,68.78,405.77,21.94
268,2024-08-11 04:00:00,0.0,0.0,0.0,0.0,98.71,17.41,93.65,2.01,71.2,406.33,21.89
269,2024-08-11 05:00:00,0.0,0.0,0.0,0.0,98.61,17.36,93.7,2.14,99.98,400.52,21.87
270,2024-08-11 06:00:00,43.83,45.59,16.21,213.07,96.78,17.85,93.76,3.03,99.47,425.42,22.64
271,2024-08-11 07:00:00,132.32,103.65,68.72,517.75,93.62,18.15,93.82,4.16,98.33,433.58,23.47
272,2024-08-11 08:00:00,237.7,135.89,131.12,798.7,89.44,18.49,93.84,4.7,96.93,438.05,24.54
273,2024-08-11 09:00:00,400.65,229.57,100.37,1032.7,84.88,18.82,93.82,5.08,89.48,439.02,25.71
274,2024-08-11 10:00:00,520.53,306.38,139.23,1203.85,81.71,19.03,93.77,5.4,81.92,438.7,26.53
275,2024-08-11 11:00:00,463.0,273.75,51.93,1300.4,79.86,19.1,93.71,5.67,96.65,441.17,26.97
276,2024-08-11 12:00:00,496.33,255.46,128.65,1315.8,79.26,18.99,93.65,5.85,91.59,440.95,26.99
277,2024-08-11 13:00:00,459.23,247.02,99.2,1248.95,79.51,18.78,93.6,5.93,92.67,441.65,26.74
278,2024-08-11 14:00:00,410.8,218.78,102.95,1104.43,80.39,18.46,93.56,5.92,93.86,438.5,26.26
279,2024-08-11 15:00:00,300.42,209.56,26.04,892.05,82.41,18.2,93.54,5.68,97.95,438.25,25.6
280,2024-08-11 16:00:00,171.07,121.78,75.9,626.28,85.99,18.04,93.55,5.13,98.81,435.17,24.74
281,2024-08-11 17:00:00,77.45,71.92,34.91,325.23,91.71,18.12,93.56,4.25,99.5,423.08,23.74
282,2024-08-11 18:00:00,7.1,8.2,0.0,44.38,96.22,18.11,93.58,3.05,99.88,421.45,22.94
283,2024-08-11 19:00:00,0.0,0.0,0.0,0.0,97.14,17.88,93.62,2.64,99.72,414.4,22.58
284,2024-08-11 20:00:00,0.0,0.0,0.0,0.0,97.79,17.73,93.65,2.16,99.09,410.62,22.34
285,2024-08-11 21:00:00,0.0,0.0,0.0,0.0,98.39,17.66,93.68,1.84,99.21,410.3,22.18
286,2024-08-11 22:00:00,0.0,0.0,0.0,0.0,98.68,17.57,93.68,1.67,89.27,415.8,22.05
287,2024-08-11 23:00:00,0.0,0.0,0.0,0.0,98.97,17.53,93.66,1.57,85.28,409.92,21.96
288,2024-08-12 00:00:00,0.0,0.0,0.0,0.0,98.74,17.53,93.61,1.66,79.48,414.85,21.99
289,2024-08-12 01:00:00,0.0,0.0,0.0,0.0,98.81,17.53,93.56,1.67,63.01,411.9,21.97
290,2024-08-12 02:00:00,0.0,0.0,0.0,0.0,98.96,17.53,93.53,1.64,90.4,419.35,21.94
291,2024-08-12 03:00:00,0.0,0.0,0.0,0.0,99.04,17.5,93.54,1.59,81.46,412.5,21.9
292,2024-08-12 04:00:00,0.0,0.0,0.0,0.0,99.06,17.53,93.57,1.74,82.29,412.45,21.93
293,2024-08-12 05:00:00,0.0,0.0,0.0,0.0,99.02,17.59,93.61,1.96,69.05,406.95,22.0
294,2024-08-12 06:00:00,44.1,42.43,29.95,211.82,96.75,18.15,93.67,3.05,78.07,425.85,22.9
295,2024-08-12 07:00:00,142.45,93.02,165.82,517.17,92.74,18.36,93.73,4.1,86.39,435.05,23.8
296,2024-08-12 08:00:00,267.0,168.4,55.04,798.47,87.54,18.49,93.78,4.61,93.84,441.27,24.89
297,2024-08-12 09:00:00,416.58,236.79,82.11,1032.72,82.49,18.7,93.79,4.86,91.83,443.98,26.08
298,2024-08-12 10:00:00,555.3,316.02,113.13,1203.95,79.23,18.89,93.76,5.01,87.19,444.8,26.93
299,2024-08-12 11:00:00,548.78,276.86,168.28,1300.45,77.25,18.98,93.7,5.11,84.61,442.65,27.43
300,2024-08-12 12:00:00,489.65,205.14,317.9,1315.62,76.53,18.97,93.64,5.18,94.56,444.62,27.57
301,2024-08-12 13:00:00,538.38,286.72,105.79,1248.45,76.84,18.89,93.59,5.17,89.6,450.83,27.42
302,2024-08-12 14:00:00,395.2,179.04,271.52,1103.47,78.14,18.75,93.55,5.06,96.79,445.8,27.0
303,2024-08-12 15:00:00,421.15,272.49,109.25,890.55,80.47,18.65,93.53,4.83,71.56,446.73,26.41
304,2024-08-12 16:00:00,215.12,144.22,102.23,624.2,84.86,18.58,93.54,4.47,70.14,440.95,25.45
305,2024-08-12 17:00:00,81.38,69.66,57.5,322.58,90.65,18.57,93.57,3.85,69.3,429.4,24.34
306,2024-08-12 18:00:00,6.68,9.53,0.0,42.78,95.97,18.48,93.61,2.86,68.13,429.9,23.32
307,2024-08-12 19:00:00,0.0,0.0,0.0,0.0,97.16,18.26,93.67,2.56,66.67,426.5,22.93
308,2024-08-12 20:00:00,0.0,0.0,0.0,0.0,97.52,18.07,93.74,2.14,58.51,424.65,22.71
309,2024-08-12 21:00:00,0.0,0.0,0.0,0.0,98.05,17.95,93.78,1.78,40.38,418.73,22.52
310,2024-08-12 22:00:00,0.0,0.0,0.0,0.0,98.48,17.82,93.78,1.61,38.76,413.8,22.33
311,2024-08-12 23:00:00,0.0,0.0,0.0,0.0,98.75,17.69,93.75,1.56,70.8,407.58,22.16
312,2024-08-13 00:00:00,0.0,0.0,0.0,0.0,99.05,17.59,93.7,1.46,97.65,409.6,22.01
313,2024-08-13 01:00:00,0.0,0.0,0.0,0.0,99.1,17.5,93.65,1.38,96.67,412.75,21.91
314,2024-08-13 02:00:00,0.0,0.0,0.0,0.0,99.48,17.41,93.63,1.32,99.6,411.15,21.76
315,2024-08-13 03:00:00,0.0,0.0,0.0,0.0,99.58,17.33,93.63,1.25,99.56,408.27,21.67
316,2024-08-13 04:00:00,0.0,0.0,0.0,0.0,99.57,17.25,93.66,1.19,82.39,410.67,21.6
317,2024-08-13 05:00:00,0.0,0.0,0.0,0.0,99.69,17.2,93.7,1.12,83.21,401.83,21.54
318,2024-08-13 06:00:00,53.22,43.14,15.03,210.6,96.85,17.91,93.75,2.07,80.92,420.23,22.68
319,2024-08-13 07:00:00,180.88,123.09,152.38,516.65,92.63,18.28,93.79,3.16,78.28,430.35,23.76
320,2024-08-13 08:00:00,372.08,252.29,106.04,798.33,87.49,18.64,93.82,3.56,75.66,441.42,25.04
321,2024-08-13 09:00:00,540.12,292.44,175.31,1032.82,82.48,18.94,93.81,3.68,72.85,444.98,26.3
322,2024-08-13 10:00:00,677.83,319.53,270.59,1204.12,78.82,19.22,93.76,3.79,61.83,442.5,27.31
323,2024-08-13 11:00:00,617.42,294.08,198.58,1300.55,76.7,19.41,93.69,3.89,76.69,444.15,27.93
324,2024-08-13 12:00:00,643.3,280.41,278.32,1315.5,75.59,19.54,93.62,3.95,77.86,447.98,28.28
325,2024-08-13 13:00:00,505.38,170.61,389.89,1247.97,74.86,19.5,93.55,3.96,86.21,447.35,28.4
326,2024-08-13 14:00:00,485.55,224.03,271.59,1102.5,74.91,19.33,93.51,3.9,83.96,445.15,28.23
327,2024-08-13 15:00:00,400.45,165.52,299.18,889.03,76.01,19.14,93.49,3.84,64.96,439.3,27.81
328,2024-08-13 16:00:00,245.23,148.32,216.44,622.1,80.47,19.05,93.5,3.69,62.62,436.12,26.76
329,2024-08-13 17:00:00,96.88,73.08,112.43,319.85,87.53,19.09,93.55,3.32,60.61,428.62,25.38
330,2024-08-13 18:00:00,7.4,10.52,1.73,41.15,94.79,19.01,93.62,2.51,57.27,427.85,23.99
331,2024-08-13 19:00:00,0.0,0.0,0.0,0.0,96.79,18.82,93.68,2.12,54.46,424.73,23.49
332,2024-08-13 20:00:00,0.0,0.0,0.0,0.0,97.35,18.61,93.74,1.83,54.14,415.95,23.22
333,2024-08-13 21:00:00,0.0,0.0,0.0,0.0,97.72,18.4,93.79,1.6,67.72,424.95,22.98
334,2024-08-13 22:00:00,0.0,0.0,0.0,0.0,98.22,18.2,93.8,1.41,63.23,419.02,22.72
335,2024-08-13 23:00:00,0.0,0.0,0.0,0.0,98.59,18.02,93.76,1.31,66.97,406.02,22.49
336,2024-08-14 00:00:00,0.0,0.0,0.0,0.0,98.92,17.86,93.71,1.18,60.25,409.75,22.28
337,2024-08-14 01:00:00,0.0,0.0,0.0,0.0,99.21,17.67,93.67,1.07,85.59,407.45,22.05
338,2024-08-14 02:00:00,0.0,0.0,0.0,0.0,99.58,17.46,93.63,1.02,99.24,405.25,21.79
339,2024-08-14 03:00:00,0.0,0.0,0.0,0.0,99.47,17.24,93.62,1.06,99.58,401.42,21.6
340,2024-08-14 04:00:00,0.0,0.0,0.0,0.0,99.4,17.12,93.62,1.11,99.9,401.38,21.5
341,2024-08-14 05:00:00,0.0,0.0,0.0,0.0,99.75,17.07,93.65,0.98,85.07,395.05,21.4
342,2024-08-14 06:00:00,57.05,50.92,26.26,209.5,96.35,17.66,93.71,1.46,85.64,413.52,22.53
343,2024-08-14 07:00:00,187.65,128.72,132.7,516.28,90.97,17.91,93.77,1.8,85.69,424.9,23.72
344,2024-08-14 08:00:00,338.67,194.9,210.64,798.42,84.41,18.13,93.81,1.88,85.41,435.1,25.18
345,2024-08-14 09:00:00,474.12,240.62,226.77,1033.22,79.11,18.31,93.81,1.94,77.67,439.23,26.44
346,2024-08-14 10:00:00,544.9,251.15,231.07,1204.65,75.86,18.59,93.76,2.01,85.8,446.85,27.4
347,2024-08-14 11:00:00,590.85,293.82,162.92,1301.03,74.01,18.89,93.68,2.22,85.22,446.48,28.08
348,2024-08-14 12:00:00,676.15,271.19,299.41,1315.75,73.1,19.15,93.6,2.61,72.14,443.95,28.51
349,2024-08-14 13:00:00,604.05,181.38,466.84,1247.82,73.06,19.3,93.53,2.98,66.75,438.42,28.64
350,2024-08-14 14:00:00,661.25,266.38,394.96,1101.82,73.53,19.14,93.49,3.22,50.17,435.98,28.38
351,2024-08-14 15:00:00,500.4,278.19,286.07,887.72,75.04,19.04,93.48,3.35,52.55,430.35,27.94
352,2024-08-14 16:00:00,301.95,176.52,218.81,620.1,80.25,19.11,93.51,3.41,63.42,425.17,26.86
353,2024-08-14 17:00:00,111.15,103.13,38.05,317.15,88.57,19.21,93.57,3.23,75.23,417.52,25.29
354,2024-08-14 18:00:00,8.05,11.5,0.0,39.55,94.76,19.13,93.62,2.73,88.25,415.62,24.1
355,2024-08-14 19:00:00,0.0,0.0,0.0,0.0,96.38,18.98,93.69,2.37,99.56,409.2,23.7
356,2024-08-14 20:00:00,0.0,0.0,0.0,0.0,97.07,18.85,93.75,2.03,99.58,408.52,23.48
357,2024-08-14 21:00:00,0.0,0.0,0.0,0.0,97.44,18.72,93.78,1.75,99.84,407.88,23.31
358,2024-08-14 22:00:00,0.0,0.0,0.0,0.0,97.68,18.59,93.76,1.63,99.6,408.7,23.15
359,2024-08-14 23:00:00,0.0,0.0,0.0,0.0,97.92,18.41,93.7,1.53,100.0,402.3,22.94
360,2024-08-15 00:00:00,0.0,0.0,0.0,0.0,98.42,18.26,93.63,1.41,99.55,405.0,22.71
361,2024-08-15 01:00:00,0.0,0.0,0.0,0.0,98.68,18.12,93.57,1.29,100.0,404.77,22.53
362,2024-08-15 02:00:00,0.0,0.0,0.0,0.0,99.1,17.96,93.53,1.11,99.83,405.17,22.31
363,2024-08-15 03:00:00,0.0,0.0,0.0,0.0,99.04,17.75,93.53,1.03,100.0,400.42,22.13
364,2024-08-15 04:00:00,0.0,0.0,0.0,0.0,99.19,17.61,93.56,0.92,99.88,398.6,21.98
365,2024-08-15 05:00:00,0.0,0.0,0.0,0.0,99.38,17.53,93.59,0.87,99.71,394.17,21.88
366,2024-08-15 06:00:00,63.97,54.5,34.4,208.38,96.0,17.87,93.64,1.81,84.54,405.15,22.77
367,2024-08-15 07:00:00,234.05,161.29,146.7,515.88,91.32,17.97,93.7,2.42,71.48,411.48,23.7
368,2024-08-15 08:00:00,424.25,222.09,283.88,798.42,85.81,18.29,93.75,2.4,56.76,420.5,25.04
369,2024-08-15 09:00:00,637.58,271.03,401.91,1033.47,80.71,18.61,93.74,2.17,35.3,424.48,26.36
370,2024-08-15 10:00:00,618.95,240.31,369.9,1205.03,77.15,18.87,93.68,2.23,52.96,436.12,27.35
371,2024-08-15 11:00:00,617.58,252.5,358.71,1301.3,74.95,19.07,93.6,2.58,74.87,442.12,28.01
372,2024-08-15 12:00:00,613.88,243.45,330.82,1315.8,73.75,19.13,93.54,2.89,76.92,445.33,28.33
373,2024-08-15 13:00:00,595.03,227.18,348.92,1247.45,73.66,19.04,93.49,3.12,75.47,440.8,28.26
374,2024-08-15 14:00:00,560.03,256.88,286.59,1100.93,74.58,18.84,93.44,3.28,73.3,439.05,27.86
375,2024-08-15 15:00:00,392.23,209.14,141.66,886.22,78.4,18.85,93.42,3.26,91.53,431.35,27.01
376,2024-08-15 16:00:00,230.82,162.11,70.14,617.92,84.21,19.03,93.44,3.14,93.76,425.58,25.96
377,2024-08-15 17:00:00,89.03,73.07,9.13,314.33,90.79,19.2,93.48,2.89,95.27,417.33,24.85
378,2024-08-15 18:00:00,6.5,8.98,0.0,37.92,95.68,19.14,93.53,2.5,97.79,417.65,23.93
379,2024-08-15 19:00:00,0.0,0.0,0.0,0.0,96.97,19.02,93.56,2.45,98.97,413.2,23.61
380,2024-08-15 20:00:00,0.0,0.0,0.0,0.0,97.31,18.92,93.59,2.35,99.01,410.42,23.47
381,2024-08-15 21:00:00,0.0,0.0,0.0,0.0,97.49,18.78,93.6,2.19,99.28,408.92,23.32
382,2024-08-15 22:00:00,0.0,0.0,0.0,0.0,97.77,18.63,93.59,1.95,99.62,407.77,23.14
383,2024-08-15 23:00:00,0.0,0.0,0.0,0.0,98.19,18.5,93.57,1.55,99.42,402.35,22.95
384,2024-08-16 00:00:00,0.0,0.0,0.0,0.0,98.68,18.4,93.51,1.35,99.82,406.65,22.77
385,2024-08-16 01:00:00,0.0,0.0,0.0,0.0,98.85,18.3,93.44,1.32,99.89,406.15,22.64
386,2024-08-16 02:00:00,0.0,0.0,0.0,0.0,99.04,18.22,93.4,1.29,99.97,405.45,22.53
387,2024-08-16 03:00:00,0.0,0.0,0.0,0.0,99.09,18.11,93.38,1.26,99.98,403.8,22.42
388,2024-08-16 04:00:00,0.0,0.0,0.0,0.0,99.23,17.99,93.39,1.18,99.97,403.52,22.29
389,2024-08-16 05:00:00,0.0,0.0,0.0,0.0,99.41,17.84,93.42,1.03,99.61,398.25,22.13
390,2024-08-16 06:00:00,51.88,48.69,9.54,207.25,96.92,18.22,93.47,1.57,97.63,415.5,22.9
391,2024-08-16 07:00:00,161.65,108.72,90.86,515.45,92.7,18.19,93.53,2.07,95.68,428.23,23.62
392,2024-08-16 08:00:00,328.25,211.13,45.25,798.35,86.97,18.23,93.59,2.06,93.44,437.6,24.73
393,2024-08-16 09:00:00,485.9,283.49,65.81,1033.65,81.25,18.31,93.6,2.04,91.69,440.02,25.95
394,2024-08-16 10:00:00,656.22,357.46,123.09,1205.22,77.32,18.52,93.59,2.06,82.99,439.92,26.98
395,2024-08-16 11:00:00,716.88,354.0,222.87,1301.43,74.76,18.72,93.55,2.24,80.13,434.9,27.73
396,2024-08-16 12:00:00,623.62,231.6,373.23,1315.65,74.1,18.84,93.49,2.57,83.42,437.42,27.98
397,2024-08-16 13:00:00,607.5,278.9,306.96,1246.9,74.94,18.79,93.43,2.79,66.68,436.45,27.73
398,2024-08-16 14:00:00,594.5,292.21,308.21,1099.88,76.46,18.75,93.37,2.86,56.19,432.77,27.34
399,2024-08-16 15:00:00,445.08,270.03,218.94,884.55,78.33,18.78,93.35,2.89,64.42,430.65,26.95
400,2024-08-16 16:00:00,271.3,188.02,111.39,615.62,82.89,18.98,93.37,2.88,73.63,421.92,26.17
401,2024-08-16 17:00:00,103.62,99.26,36.16,311.4,89.57,19.23,93.42,2.56,84.67,411.52,25.09
402,2024-08-16 18:00:00,6.35,7.87,0.0,36.3,95.44,19.24,93.48,1.97,92.06,414.45,24.05
403,2024-08-16 19:00:00,0.0,0.0,0.0,0.0,96.95,19.1,93.55,1.79,97.54,411.65,23.68
404,2024-08-16 20:00:00,0.0,0.0,0.0,0.0,97.4,18.97,93.6,1.57,97.91,410.58,23.5
405,2024-08-16 21:00:00,0.0,0.0,0.0,0.0,97.94,18.85,93.63,1.3,98.35,411.75,23.31
406,2024-08-16 22:00:00,0.0,0.0,0.0,0.0,98.28,18.71,93.62,1.16,98.77,409.8,23.13
407,2024-08-16 23:00:00,0.0,0.0,0.0,0.0,98.65,18.53,93.57,1.06,99.23,402.45,22.9
408,2024-08-17 00:00:00,0.0,0.0,0.0,0.0,99.31,18.24,93.5,1.01,97.93,406.27,22.52
409,2024-08-17 01:00:00,0.0,0.0,0.0,0.0,99.28,18.01,93.44,1.04,58.78,407.62,22.31
410,2024-08-17 02:00:00,0.0,0.0,0.0,0.0,99.43,17.83,93.44,0.97,96.22,408.2,22.12
411,2024-08-17 03:00:00,0.0,0.0,0.0,0.0,99.54,17.66,93.46,0.91,99.57,406.35,21.95
412,2024-08-17 04:00:00,0.0,0.0,0.0,0.0,99.65,17.51,93.49,0.84,99.59,404.65,21.8
413,2024-08-17 05:00:00,0.0,0.0,0.0,0.0,99.63,17.37,93.53,0.78,99.91,396.2,21.68
414,2024-08-17 06:00:00,58.58,61.93,49.41,206.15,95.93,17.81,93.6,1.32,99.39,409.02,22.72
415,2024-08-17 07:00:00,211.5,161.75,136.4,514.97,90.65,17.92,93.67,1.48,98.9,416.48,23.77
416,2024-08-17 08:00:00,384.85,239.95,236.28,798.22,82.06,17.82,93.71,1.21,98.54,425.05,25.35
417,2024-08-17 09:00:00,571.83,339.81,155.0,1033.7,72.98,17.51,93.71,0.93,98.81,433.2,27.04
418,2024-08-17 10:00:00,676.08,404.35,145.47,1205.35,68.51,17.68,93.68,0.92,98.25,439.38,28.28
419,2024-08-17 11:00:00,742.47,458.8,116.65,1301.4,67.79,18.14,93.61,1.31,97.59,439.85,28.89
420,2024-08-17 12:00:00,709.75,480.33,147.84,1315.35,68.97,18.55,93.54,1.82,99.89,439.58,28.96
421,2024-08-17 13:00:00,587.9,352.5,103.16,1246.2,71.17,18.76,93.49,2.21,97.41,444.48,28.6
422,2024-08-17 14:00:00,415.9,290.43,68.96,1098.65,73.26,18.91,93.45,2.47,99.87,442.17,28.23
423,2024-08-17 15:00:00,295.5,225.93,18.62,882.72,75.77,18.99,93.43,2.61,99.32,438.17,27.72
424,2024-08-17 16:00:00,173.3,144.66,3.89,613.2,80.94,19.37,93.44,2.48,100.0,433.73,26.93
425,2024-08-17 17:00:00,63.4,63.53,2.98,308.35,86.36,19.43,93.48,2.2,99.24,428.0,25.89
426,2024-08-17 18:00:00,3.75,4.59,0.0,34.67,92.94,19.4,93.54,1.76,99.52,430.02,24.64
427,2024-08-17 19:00:00,0.0,0.0,0.0,0.0,95.74,19.21,93.59,1.91,99.64,422.6,23.99
428,2024-08-17 20:00:00,0.0,0.0,0.0,0.0,96.86,19.11,93.63,1.78,100.0,423.85,23.72
429,2024-08-17 21:00:00,0.0,0.0,0.0,0.0,97.33,18.99,93.65,1.5,100.0,422.6,23.54
430,2024-08-17 22:00:00,0.0,0.0,0.0,0.0,97.86,18.84,93.66,1.3,99.94,420.38,23.32
431,2024-08-17 23:00:00,0.0,0.0,0.0,0.0,98.36,18.69,93.63,1.1,99.81,413.1,23.1
432,2024-08-18 00:00:00,0.0,0.0,0.0,0.0,98.55,18.53,93.59,1.02,99.84,416.6,22.92
433,2024-08-18 01:00:00,0.0,0.0,0.0,0.0,98.71,18.4,93.54,1.01,100.0,416.67,22.77
434,2024-08-18 02:00:00,0.0,0.0,0.0,0.0,98.83,18.26,93.51,1.01,100.0,418.23,22.62
435,2024-08-18 03:00:00,0.0,0.0,0.0,0.0,98.9,18.13,93.5,1.01,99.89,415.3,22.49
436,2024-08-18 04:00:00,0.0,0.0,0.0,0.0,98.95,18.01,93.53,0.98,98.84,413.35,22.38
437,2024-08-18 05:00:00,0.0,0.0,0.0,0.0,99.06,17.92,93.59,0.94,99.21,407.45,22.29
438,2024-08-18 06:00:00,53.67,52.61,5.41,205.05,96.44,18.38,93.67,1.79,96.07,418.77,23.16
439,2024-08-18 07:00:00,181.57,130.14,29.68,514.45,93.05,18.71,93.75,2.21,93.87,427.17,24.06
440,2024-08-18 08:00:00,348.3,207.56,74.12,798.0,88.19,19.07,93.79,2.18,92.14,432.45,25.28
441,2024-08-18 09:00:00,469.2,286.28,75.63,1033.65,83.88,19.54,93.77,2.09,90.91,436.7,26.53
442,2024-08-18 10:00:00,636.53,384.1,89.44,1205.28,80.44,19.79,93.74,1.91,93.9,443.25,27.45
443,2024-08-18 11:00:00,729.85,393.92,158.97,1301.18,78.18,19.84,93.67,1.77,92.99,440.98,27.97
444,2024-08-18 12:00:00,637.17,317.89,170.01,1314.82,76.67,19.92,93.6,1.72,89.31,449.38,28.36
445,2024-08-18 13:00:00,585.58,306.2,215.12,1245.28,76.66,20.05,93.53,1.66,93.56,448.25,28.46
446,2024-08-18 14:00:00,522.15,261.81,173.08,1097.2,78.33,20.24,93.48,1.63,78.1,446.6,28.24
447,2024-08-18 15:00:00,353.35,238.51,106.21,880.72,81.19,20.5,93.48,1.6,80.1,446.33,27.84
448,2024-08-18 16:00:00,198.43,167.65,46.98,610.6,85.94,20.94,93.5,1.38,83.59,435.05,27.23
449,2024-08-18 17:00:00,73.53,57.44,7.31,305.2,89.51,20.76,93.53,1.18,86.83,432.3,26.4
450,2024-08-18 18:00:00,4.12,5.64,0.0,33.05,94.15,20.68,93.58,1.02,96.58,439.98,25.49
451,2024-08-18 19:00:00,0.0,0.0,0.0,0.0,95.23,20.36,93.64,1.01,99.92,428.65,25.05
452,2024-08-18 20:00:00,0.0,0.0,0.0,0.0,95.87,20.19,93.71,0.91,99.64,428.4,24.81
453,2024-08-18 21:00:00,0.0,0.0,0.0,0.0,96.75,20.06,93.75,0.79,99.53,427.83,24.56
454,2024-08-18 22:00:00,0.0,0.0,0.0,0.0,97.03,19.83,93.75,0.71,99.73,426.8,24.32
455,2024-08-18 23:00:00,0.0,0.0,0.0,0.0,97.36,19.62,93.7,0.66,99.98,422.2,24.08
456,2024-08-19 00:00:00,0.0,0.0,0.0,0.0,97.88,19.42,93.63,0.63,99.9,425.73,23.81
457,2024-08-19 01:00:00,0.0,0.0,0.0,0.0,98.23,19.26,93.55,0.6,100.0,424.12,23.6
458,2024-08-19 02:00:00,0.0,0.0,0.0,0.0,98.26,19.08,93.48,0.54,100.0,421.75,23.43
459,2024-08-19 03:00:00,0.0,0.0,0.0,0.0,98.14,18.87,93.44,0.52,99.41,418.85,23.26
460,2024-08-19 04:00:00,0.0,0.0,0.0,0.0,97.99,18.68,93.43,0.54,99.71,415.73,23.12
461,2024-08-19 05:00:00,0.0,0.0,0.0,0.0,98.04,18.5,93.48,0.56,99.84,411.23,22.96
462,2024-08-19 06:00:00,50.2,43.2,8.87,203.98,96.47,19.05,93.55,0.76,93.5,422.85,23.72
463,2024-08-19 07:00:00,188.57,133.16,97.16,513.92,91.31,19.34,93.63,0.74,87.27,426.3,24.9
464,2024-08-19 08:00:00,385.4,238.66,120.06,797.78,85.5,19.53,93.67,1.22,81.26,432.38,26.18
465,2024-08-19 09:00:00,509.85,269.07,243.76,1033.57,81.18,19.69,93.69,1.5,87.24,438.17,27.2
466,2024-08-19 10:00:00,626.17,379.49,82.51,1205.18,77.58,19.64,93.67,1.66,93.08,442.73,27.93
467,2024-08-19 11:00:00,637.33,348.82,138.02,1300.95,75.65,19.57,93.61,1.81,94.92,439.67,28.29
